Record Length,2.500000e+03,,   0.000732400000,   0.00080,
Sample Interval,2.000000e-08,,   0.000732420000,   0.00080,
Trigger Point,-3.662000000000e+04,,   0.000732440000,   0.00120,
,,,   0.000732460000,   0.00040,
,,,   0.000732480000,   0.00040,
,,,   0.000732500000,   0.00040,
Source,CH1,,   0.000732520000,   0.00000,
Vertical Units,V,,   0.000732540000,   0.00160,
Vertical Scale,1.000000e-02,,   0.000732560000,   0.00120,
Vertical Offset,1.880000e-02,,   0.000732580000,   0.00040,
Horizontal Units,s,,   0.000732600000,   0.00040,
Horizontal Scale,5.000000e-06,,   0.000732620000,   0.00000,
Pt Fmt,Y,,   0.000732640000,   0.00120,
Yzero,0.000000e+00,,   0.000732660000,   0.00080,
Probe Atten,1.000000e+00,,   0.000732680000,   0.00120,
Model Number,TDS1001B,,   0.000732700000,   0.00080,
Serial Number,C059821,,   0.000732720000,   0.00040,
Firmware Version,FV:v22.01,,   0.000732740000,   0.00040,
,,,0.000732760000,   0.00000,
,,,0.000732780000,   0.00080,
,,,0.000732800000,   0.00000,
,,,0.000732820000,   0.00000,
,,,0.000732840000,   0.00040,
,,,0.000732860000,   0.00040,
,,,0.000732880000,   0.00040,
,,,0.000732900000,  -0.00040,
,,,0.000732920000,   0.00040,
,,,0.000732940000,   0.00000,
,,,0.000732960000,   0.00080,
,,,0.000732980000,   0.00040,
,,,0.000733000000,   0.00040,
,,,0.000733020000,  -0.00040,
,,,0.000733040000,   0.00040,
,,,0.000733060000,  -0.00040,
,,,0.000733080000,   0.00000,
,,,0.000733100000,   0.00040,
,,,0.000733120000,   0.00080,
,,,0.000733140000,   0.00040,
,,,0.000733160000,   0.00160,
,,,0.000733180000,   0.00040,
,,,0.000733200000,   0.00000,
,,,0.000733220000,   0.00000,
,,,0.000733240000,   0.00000,
,,,0.000733260000,   0.00040,
,,,0.000733280000,   0.00000,
,,,0.000733300000,   0.00080,
,,,0.000733320000,   0.00040,
,,,0.000733340000,   0.00040,
,,,0.000733360000,   0.00000,
,,,0.000733380000,   0.00080,
,,,0.000733400000,   0.00120,
,,,0.000733420000,   0.00080,
,,,0.000733440000,   0.00120,
,,,0.000733460000,   0.00000,
,,,0.000733480000,   0.00040,
,,,0.000733500000,   0.00000,
