0,-2.24,0
0.000002,-2.24,0
0.000004,-2.24,0
0.000006,-2.24,0
0.000008,-2.16,0
0.00001,-2.24,0
0.000012,-2.16,0
0.000014,-2.16,0
0.000016,-2.08,0
0.000018,-2.16,0
0.00002,-2.16,0
0.000022,-2.16,0
0.000024,-2.08,0
0.000026,-2.08,0
0.000028,-2.08,0
0.00003,-2.08,0
0.000032,-2,0
0.000034,-2.08,0
0.000036,-1.92,0
0.000038,-2.08,0
0.00004,-2,0
0.000042,-2,0
0.000044,-2,0
0.000046,-2,0
0.000048,-2,0
0.00005,-1.92,0
0.000052,-1.92,0
0.000054,-1.92,0
0.000056,-1.92,0
0.000058,-1.92,0
0.00006,-1.92,0
0.000062,-1.92,0
0.000064,-1.84,0
0.000066,-1.84,0
0.000068,-1.84,0
0.00007,-1.84,0
0.000072,-1.76,0
0.000074,-1.84,0
0.000076,-1.84,0
0.000078,-1.76,0
0.00008,-1.76,0
0.000082,-1.76,0
0.000084,-1.76,0
0.000086,-1.76,0
0.000088,-1.68,0
0.00009,-1.76,0
0.000092,-1.76,0
0.000094,-1.68,0
0.000096,-1.68,0
0.000098,-1.68,0
0.0001,-1.68,0
0.000102,-1.68,0
0.000104,-1.68,0
0.000106,-1.76,0
0.000108,-1.68,0
0.00011,-1.6,0
0.000112,-1.6,0
0.000114,-1.6,0
0.000116,-1.6,0
0.000118,-1.6,0
0.00012,-1.6,0
0.000122,-1.6,0
0.000124,-1.6,0
0.000126,-1.6,0
0.000128,-1.6,0
0.00013,-1.52,0
0.000132,-1.52,0
0.000134,-1.52,0
0.000136,-1.44,0
0.000138,-1.52,0
0.00014,-1.44,0
0.000142,-1.44,0
0.000144,-1.44,0
0.000146,-1.44,0
0.000148,-1.36,0
0.00015,-1.44,0
0.000152,-1.36,0
0.000154,-1.44,0
0.000156,-1.28,0
0.000158,-1.44,0
0.00016,-1.36,0
0.000162,-1.36,0
0.000164,-1.28,0
0.000166,-1.36,0
0.000168,-1.28,0
0.00017,-1.36,0
0.000172,-1.28,0
0.000174,-1.28,0
0.000176,-1.2,0
0.000178,-1.2,0
0.00018,-1.2,0
0.000182,-1.2,0
0.000184,-1.28,0
0.000186,-1.28,0
0.000188,-1.2,0
0.00019,-1.28,0
0.000192,-1.2,0
0.000194,-1.12,0
0.000196,-1.12,0
0.000198,-1.2,0
0.0002,-1.12,0
0.000202,-1.12,0
0.000204,-1.12,0
0.000206,-1.12,0
0.000208,-1.12,0
0.00021,-1.12,0
0.000212,-1.04,0
0.000214,-1.12,0
0.000216,-1.12,0
0.000218,-1.12,0
0.00022,-1.12,0
0.000222,-1.04,0
0.000224,-1.04,0
0.000226,-1.04,0
0.000228,-1.04,0
0.00023,-1.04,0
0.000232,-0.96,0
0.000234,-1.04,0
0.000236,-1.04,0
0.000238,-1.04,0
0.00024,-0.96,0
0.000242,-1.04,0
0.000244,-0.96,0
0.000246,-0.96,0
0.000248,-0.96,0
0.00025,-0.88,0
0.000252,-0.96,0
0.000254,-0.88,0
0.000256,-0.88,0
0.000258,-0.8,0
0.00026,-0.88,0
0.000262,-0.88,0
0.000264,-0.88,0
0.000266,-0.88,0
0.000268,-0.8,0
0.00027,-0.88,0
0.000272,-0.8,0
0.000274,-0.88,0
0.000276,-0.8,0
0.000278,-0.8,0
0.00028,-0.72,0
0.000282,-0.72,0
0.000284,-0.72,0
0.000286,-0.8,0
0.000288,-0.72,0
0.00029,-0.72,0
0.000292,-0.72,0
0.000294,-0.72,0
0.000296,-0.64,0
0.000298,-0.72,0
0.0003,-0.72,0
0.000302,-0.64,0
0.000304,-0.56,0
0.000306,-0.64,0
0.000308,-0.56,0
0.00031,-0.56,0
0.000312,-0.64,0
0.000314,-0.64,0
0.000316,-0.56,0
0.000318,-0.64,0
0.00032,-0.48,0
