0,5.44,0
0.00002,5.44,0
0.00004,5.52,0
0.00006,5.44,0
0.00008,5.44,0
0.0001,5.52,0
0.00012,5.6,0
0.00014,5.44,0
0.00016,5.52,0
0.00018,5.44,0
0.0002,5.44,0
0.00022,5.44,0
0.00024,5.44,0
0.00026,5.44,0
0.00028,5.44,0
0.0003,5.44,0
0.00032,5.52,0
0.00034,5.44,0
0.00036,5.52,0
0.00038,5.44,0
0.0004,5.44,0
0.00042,5.44,0
0.00044,5.52,0
0.00046,5.52,0
0.00048,5.52,0
0.0005,5.52,0
0.00052,5.52,0
0.00054,5.44,0
0.00056,5.52,0
0.00058,5.44,0
0.0006,5.52,0
0.00062,5.44,0
0.00064,5.52,0
0.00066,5.44,0
0.00068,5.44,0
0.0007,5.44,0
0.00072,5.44,0
0.00074,5.44,0
0.00076,5.44,0
0.00078,5.44,0
0.0008,5.44,0
0.00082,5.36,0
0.00084,5.52,0
0.00086,5.44,0
0.00088,5.44,0
0.0009,5.44,0
0.00092,5.44,0
0.00094,5.44,0
0.00096,5.52,0
0.00098,5.44,0
0.001,5.44,0
0.00102,5.44,0
0.00104,5.44,0
0.00106,5.44,0
0.00108,5.44,0
0.0011,5.44,0
0.00112,5.44,0
0.00114,5.44,0
0.00116,5.52,0
0.00118,5.44,0
0.0012,5.44,0
0.00122,5.52,0
0.00124,5.44,0
0.00126,5.44,0
0.00128,5.52,0
0.0013,5.44,0
0.00132,5.52,0
0.00134,5.52,0
0.00136,5.44,0
0.00138,5.44,0
0.0014,5.44,0
0.00142,5.44,0
0.00144,5.44,0
0.00146,5.44,0
0.00148,5.6,0
0.0015,5.44,0
0.00152,5.52,0
0.00154,5.44,0
0.00156,5.52,0
0.00158,5.52,0
0.0016,5.6,0
0.00162,5.44,0
0.00164,5.44,0
0.00166,5.44,0
0.00168,5.52,0
0.0017,5.44,0
0.00172,5.52,0
0.00174,5.52,0
0.00176,5.52,0
0.00178,5.44,0
0.0018,5.52,0
0.00182,5.44,0
0.00184,5.44,0
0.00186,5.52,0
0.00188,5.44,0
0.0019,5.44,0
0.00192,5.44,0
0.00194,5.52,0
0.00196,5.52,0
0.00198,5.44,0
0.002,5.44,0
0.00202,5.44,0
0.00204,5.44,0
0.00206,5.44,0
0.00208,5.44,0
0.0021,5.44,0
0.00212,5.52,0
0.00214,5.44,0
0.00216,5.52,0
0.00218,5.44,0
0.0022,5.52,0
0.00222,5.44,0
0.00224,5.44,0
0.00226,5.52,0
0.00228,5.44,0
0.0023,5.44,0
0.00232,5.44,0
0.00234,5.44,0
0.00236,5.44,0
0.00238,5.44,0
0.0024,5.36,0
0.00242,5.44,0
0.00244,5.52,0
0.00246,5.44,0
0.00248,5.52,0
0.0025,5.44,0
0.00252,5.52,0
0.00254,5.44,0
0.00256,5.52,0
0.00258,5.44,0
0.0026,5.44,0
0.00262,5.36,0
0.00264,5.52,0
0.00266,5.44,0
0.00268,5.44,0
0.0027,5.44,0
0.00272,5.52,0
0.00274,5.52,0
0.00276,5.44,0
0.00278,5.44,0
0.0028,5.52,0
0.00282,5.44,0
0.00284,5.52,0
0.00286,5.44,0
0.00288,5.44,0
0.0029,5.44,0
0.00292,5.44,0
0.00294,5.44,0
0.00296,5.44,0
0.00298,5.44,0
0.003,5.44,0
0.00302,5.44,0
0.00304,5.52,0
0.00306,5.52,0
0.00308,5.6,0
0.0031,5.52,0
0.00312,5.44,0
0.00314,5.44,0
0.00316,5.44,0
0.00318,5.36,0
0.0032,5.44,0
0.00322,5.44,0
0.00324,5.52,0
0.00326,5.44,0
0.00328,5.44,0
0.0033,5.52,0
0.00332,5.52,0
0.00334,5.44,0
0.00336,5.6,0
0.00338,5.44,0
0.0034,5.52,0
0.00342,5.44,0
0.00344,5.52,0
0.00346,5.44,0
0.00348,5.44,0
0.0035,5.52,0
0.00352,5.44,0
0.00354,5.44,0
0.00356,5.52,0
0.00358,5.44,0
0.0036,5.44,0
0.00362,5.44,0
0.00364,5.44,0
0.00366,5.44,0
0.00368,5.44,0
0.0037,5.44,0
0.00372,5.44,0
0.00374,5.52,0
0.00376,5.52,0
0.00378,5.44,0
0.0038,5.44,0
0.00382,5.44,0
0.00384,5.44,0
0.00386,5.44,0
0.00388,5.52,0
0.0039,5.52,0
0.00392,5.52,0
0.00394,5.44,0
0.00396,5.52,0
0.00398,5.44,0
0.004,5.44,0
0.00402,5.44,0
0.00404,5.44,0
0.00406,5.44,0
0.00408,5.44,0
0.0041,5.52,0
0.00412,5.44,0
0.00414,5.52,0
0.00416,5.44,0
0.00418,5.52,0
0.0042,5.52,0
0.00422,5.44,0
